district,year,Season,Area (Hectare),Production (Tonnes),Yield (Tonnes/Hectare),Crop,State
medinipur east, 2007,Autumn,75.0,34.0,0.4533333333333333,Sesamum,West Bengal
medinipur east, 2007,Summer,736.0,586.0,0.7961956521739131,Sesamum,West Bengal
medinipur east, 2008,Autumn,40.0,16.0,0.4,Sesamum,West Bengal
medinipur east, 2008,Summer,694.0,935.0,1.347262247838617,Sesamum,West Bengal
medinipur east, 2009,Autumn,80.0,32.0,0.4,Sesamum,West Bengal
medinipur east, 2009,Summer,833.0,669.0,0.8031212484993998,Sesamum,West Bengal
medinipur east, 2010,Autumn,30.0,12.0,0.4,Sesamum,West Bengal
medinipur east, 2010,Summer,154.0,179.0,1.162337662337662,Sesamum,West Bengal
medinipur east, 2011,Autumn,32.0,13.0,0.40625,Sesamum,West Bengal
medinipur east, 2011,Summer,105.0,119.0,1.133333333333333,Sesamum,West Bengal
medinipur east, 2012,Autumn,10.0,4.0,0.4,Sesamum,West Bengal
medinipur east, 2012,Summer,20.0,19.0,0.95,Sesamum,West Bengal
medinipur east, 2013,Autumn,25.0,10.0,0.4,Sesamum,West Bengal
medinipur east, 2013,Summer,169.0,197.0,1.165680473372781,Sesamum,West Bengal
medinipur east, 2014,Autumn,15.0,6.0,0.4,Sesamum,West Bengal
medinipur east, 2014,Summer,250.0,281.0,1.124,Sesamum,West Bengal
medinipur east, 2015,Autumn,20.0,8.0,0.4,Sesamum,West Bengal
medinipur east, 2015,Summer,258.0,294.0,1.13953488372093,Sesamum,West Bengal
medinipur east, 2016,Autumn,23.0,9.0,0.391304347826087,Sesamum,West Bengal
medinipur east, 2016,Summer,267.0,277.0,1.037453183520599,Sesamum,West Bengal
medinipur east, 2017,Summer,314.0,306.0,0.9745222929936306,Sesamum,West Bengal
medinipur east, 2018,Summer,269.0,231.0,0.8587360594795539,Sesamum,West Bengal
medinipur east, 2019,Summer,201.0,110.0,0.5472636815920398,Sesamum,West Bengal
medinipur west, 1997,Whole Year,26872.0,17150.0,0.6382107770169694,Sesamum,West Bengal
medinipur west, 1998,Whole Year,17304.0,18056.0,1.043458159963014,Sesamum,West Bengal
medinipur west, 1999,Autumn,202.0,91.0,0.4504950495049505,Sesamum,West Bengal
medinipur west, 1999,Summer,21949.0,16220.0,0.7389858307895576,Sesamum,West Bengal
medinipur west, 1999,Winter,30.0,12.0,0.4,Sesamum,West Bengal
medinipur west, 2000,Whole Year,22259.0,22756.0,1.022328047082079,Sesamum,West Bengal
medinipur west, 2001,Whole Year,31036.0,28817.0,0.9285023843278774,Sesamum,West Bengal
medinipur west, 2002,Autumn,273.0,156.0,0.5714285714285714,Sesamum,West Bengal
medinipur west, 2002,Summer,41710.0,34184.0,0.8195636538000479,Sesamum,West Bengal
medinipur west, 2002,Winter,836.0,364.0,0.4354066985645933,Sesamum,West Bengal
medinipur west, 2003,Whole Year,46894.0,43377.0,0.9250010662344864,Sesamum,West Bengal
medinipur west, 2004,Whole Year,53774.0,45921.0,0.8539628816900361,Sesamum,West Bengal
medinipur west, 2005,Whole Year,52266.0,44002.0,0.8418857383384992,Sesamum,West Bengal
medinipur west, 2006,Whole Year,64910.0,63130.0,0.9725774148821446,Sesamum,West Bengal
medinipur west, 2007,Autumn,257.0,216.0,0.8404669260700389,Sesamum,West Bengal
medinipur west, 2007,Summer,69480.0,65298.0,0.9398100172711572,Sesamum,West Bengal
medinipur west, 2007,Winter,45.0,29.0,0.6444444444444445,Sesamum,West Bengal
medinipur west, 2008,Autumn,265.0,183.0,0.690566037735849,Sesamum,West Bengal
medinipur west, 2008,Summer,63169.0,29571.0,0.4681251879877788,Sesamum,West Bengal
medinipur west, 2008,Winter,25.0,17.0,0.68,Sesamum,West Bengal
medinipur west, 2009,Autumn,230.0,173.0,0.7521739130434782,Sesamum,West Bengal
medinipur west, 2009,Summer,59958.0,44246.0,0.7379498982621168,Sesamum,West Bengal
medinipur west, 2009,Winter,90.0,68.0,0.7555555555555555,Sesamum,West Bengal
medinipur west, 2010,Autumn,135.0,95.0,0.7037037037037037,Sesamum,West Bengal
medinipur west, 2010,Summer,60938.0,61102.0,1.002691259969149,Sesamum,West Bengal
medinipur west, 2010,Winter,205.0,152.0,0.7414634146341463,Sesamum,West Bengal
medinipur west, 2011,Autumn,145.0,104.0,0.7172413793103448,Sesamum,West Bengal
medinipur west, 2011,Summer,60587.0,53459.0,0.8823509993893079,Sesamum,West Bengal
medinipur west, 2011,Winter,70.0,49.0,0.7,Sesamum,West Bengal
medinipur west, 2012,Autumn,170.0,124.0,0.7294117647058823,Sesamum,West Bengal
medinipur west, 2012,Summer,63039.0,53266.0,0.8449689874522122,Sesamum,West Bengal
medinipur west, 2012,Winter,122.0,90.0,0.7377049180327869,Sesamum,West Bengal
medinipur west, 2013,Autumn,105.0,76.0,0.7238095238095238,Sesamum,West Bengal
medinipur west, 2013,Summer,73284.0,58334.0,0.7959991266852247,Sesamum,West Bengal
medinipur west, 2013,Winter,166.0,98.0,0.5903614457831325,Sesamum,West Bengal
medinipur west, 2014,Autumn,124.0,90.0,0.7258064516129032,Sesamum,West Bengal
medinipur west, 2014,Summer,74080.0,58514.0,0.7898758099352052,Sesamum,West Bengal
medinipur west, 2014,Winter,119.0,79.0,0.6638655462184874,Sesamum,West Bengal
medinipur west, 2015,Autumn,147.0,107.0,0.7278911564625851,Sesamum,West Bengal
medinipur west, 2015,Summer,76825.0,70837.0,0.9220566221932964,Sesamum,West Bengal
medinipur west, 2015,Winter,121.0,85.0,0.7024793388429752,Sesamum,West Bengal
medinipur west, 2016,Autumn,169.0,123.0,0.727810650887574,Sesamum,West Bengal
medinipur west, 2016,Summer,74179.0,64459.0,0.8689656102131331,Sesamum,West Bengal
medinipur west, 2016,Winter,132.0,93.0,0.7045454545454546,Sesamum,West Bengal
medinipur west, 2017,Summer,72179.0,65018.0,0.9007883179318084,Sesamum,West Bengal
medinipur west, 2017,Winter,91.0,62.0,0.6813186813186813,Sesamum,West Bengal
medinipur west, 2018,Summer,73814.0,60988.0,0.8262389248652017,Sesamum,West Bengal
medinipur west, 2019,Summer,81059.0,43734.0,0.5395329328020331,Sesamum,West Bengal
murshidabad, 1997,Whole Year,4174.0,2462.0,0.5898418782942022,Sesamum,West Bengal
murshidabad, 1998,Whole Year,4019.0,4379.0,1.089574521025131,Sesamum,West Bengal
murshidabad, 1999,Autumn,233.0,138.0,0.592274678111588,Sesamum,West Bengal
murshidabad, 1999,Summer,3935.0,2740.0,0.6963151207115629,Sesamum,West Bengal
murshidabad, 1999,Winter,38.0,19.0,0.5,Sesamum,West Bengal
murshidabad, 2000,Whole Year,4675.0,4066.0,0.8697326203208556,Sesamum,West Bengal
murshidabad, 2001,Whole Year,4122.0,3097.0,0.7513343037360505,Sesamum,West Bengal
murshidabad, 2002,Autumn,60.0,41.0,0.6833333333333333,Sesamum,West Bengal
murshidabad, 2002,Summer,4531.0,3762.0,0.830280291326418,Sesamum,West Bengal
murshidabad, 2002,Winter,19.0,13.0,0.6842105263157895,Sesamum,West Bengal
murshidabad, 2003,Whole Year,14154.0,14578.0,1.029956196128303,Sesamum,West Bengal
murshidabad, 2004,Whole Year,14864.0,14022.0,0.9433530678148548,Sesamum,West Bengal
murshidabad, 2005,Whole Year,14808.0,14691.0,0.99209886547812,Sesamum,West Bengal
murshidabad, 2006,Whole Year,14491.0,14460.0,0.9978607411496792,Sesamum,West Bengal
murshidabad, 2007,Autumn,60.0,40.0,0.6666666666666666,Sesamum,West Bengal
murshidabad, 2007,Summer,13242.0,13277.0,1.002643105271107,Sesamum,West Bengal
murshidabad, 2007,Winter,88.0,35.0,0.3977272727272727,Sesamum,West Bengal
murshidabad, 2008,Autumn,44.0,29.0,0.6590909090909091,Sesamum,West Bengal
murshidabad, 2008,Summer,17824.0,16474.0,0.9242594254937164,Sesamum,West Bengal
murshidabad, 2008,Winter,87.0,36.0,0.4137931034482759,Sesamum,West Bengal
murshidabad, 2009,Autumn,98.0,59.0,0.6020408163265306,Sesamum,West Bengal
murshidabad, 2009,Summer,15575.0,16676.0,1.070690208667737,Sesamum,West Bengal
murshidabad, 2009,Winter,273.0,153.0,0.5604395604395604,Sesamum,West Bengal
murshidabad, 2010,Autumn,62.0,31.0,0.5,Sesamum,West Bengal
murshidabad, 2010,Summer,17508.0,14286.0,0.8159698423577793,Sesamum,West Bengal
murshidabad, 2010,Winter,137.0,83.0,0.6058394160583942,Sesamum,West Bengal
murshidabad, 2011,Autumn,74.0,47.0,0.6351351351351351,Sesamum,West Bengal
murshidabad, 2011,Summer,15565.0,14546.0,0.9345326052039832,Sesamum,West Bengal
murshidabad, 2011,Winter,87.0,45.0,0.5172413793103449,Sesamum,West Bengal
murshidabad, 2012,Autumn,90.0,76.0,0.8444444444444444,Sesamum,West Bengal
murshidabad, 2012,Summer,18455.0,13050.0,0.7071254402600922,Sesamum,West Bengal
murshidabad, 2012,Winter,66.0,59.0,0.8939393939393939,Sesamum,West Bengal
murshidabad, 2013,Autumn,129.0,163.0,1.263565891472868,Sesamum,West Bengal
murshidabad, 2013,Summer,18542.0,17159.0,0.925412576852551,Sesamum,West Bengal
murshidabad, 2013,Winter,43.0,27.0,0.627906976744186,Sesamum,West Bengal
murshidabad, 2014,Autumn,128.0,170.0,1.328125,Sesamum,West Bengal
murshidabad, 2014,Summer,20433.0,18620.0,0.9112709832134293,Sesamum,West Bengal
murshidabad, 2014,Winter,80.0,50.0,0.625,Sesamum,West Bengal
murshidabad, 2015,Autumn,125.0,167.0,1.336,Sesamum,West Bengal
murshidabad, 2015,Summer,21040.0,15581.0,0.7405418250950571,Sesamum,West Bengal
murshidabad, 2015,Winter,84.0,53.0,0.6309523809523809,Sesamum,West Bengal
murshidabad, 2016,Autumn,128.0,170.0,1.328125,Sesamum,West Bengal
murshidabad, 2016,Summer,21527.0,18062.0,0.8390393459376597,Sesamum,West Bengal
murshidabad, 2016,Winter,87.0,48.0,0.5517241379310345,Sesamum,West Bengal
murshidabad, 2017,Autumn,125.0,167.0,1.336,Sesamum,West Bengal
murshidabad, 2017,Summer,22785.0,19580.0,0.8593372833004169,Sesamum,West Bengal
murshidabad, 2017,Winter,87.0,46.0,0.5287356321839081,Sesamum,West Bengal
murshidabad, 2018,Summer,20868.0,18831.0,0.9023864289821736,Sesamum,West Bengal
murshidabad, 2019,Summer,22230.0,8871.0,0.399055330634278,Sesamum,West Bengal
murshidabad, 2019,Winter,80.0,81.0,1.0125,Sesamum,West Bengal
nadia, 1997,Whole Year,13705.0,14128.0,1.030864647938708,Sesamum,West Bengal
nadia, 1998,Whole Year,14139.0,14587.0,1.031685409151991,Sesamum,West Bengal
nadia, 1999,Autumn,5.0,1.0,0.2,Sesamum,West Bengal
nadia, 1999,Summer,14557.0,15220.0,1.045545098578004,Sesamum,West Bengal
nadia, 1999,Winter,63.0,37.0,0.5873015873015873,Sesamum,West Bengal
nadia, 2000,Whole Year,15319.0,14004.0,0.9141588876558522,Sesamum,West Bengal
nadia, 2001,Whole Year,15067.0,13922.0,0.9240061060596004,Sesamum,West Bengal
nadia, 2002,Summer,15906.0,17267.0,1.085565195523702,Sesamum,West Bengal
nadia, 2002,Winter,37.0,23.0,0.6216216216216216,Sesamum,West Bengal
nadia, 2003,Whole Year,14330.0,14911.0,1.040544312630844,Sesamum,West Bengal
nadia, 2004,Whole Year,16312.0,14252.0,0.8737126042177538,Sesamum,West Bengal
nadia, 2005,Whole Year,15402.0,15571.0,1.010972600960914,Sesamum,West Bengal
nadia, 2006,Whole Year,19583.0,20580.0,1.050911504876679,Sesamum,West Bengal
nadia, 2007,Autumn,20.0,10.0,0.5,Sesamum,West Bengal
nadia, 2007,Summer,19700.0,22064.0,1.12,Sesamum,West Bengal
nadia, 2007,Winter,15.0,7.0,0.4666666666666667,Sesamum,West Bengal
nadia, 2008,Autumn,20.0,10.0,0.5,Sesamum,West Bengal
nadia, 2008,Summer,22583.0,23785.0,1.053225877872736,Sesamum,West Bengal
nadia, 2008,Winter,15.0,6.0,0.4,Sesamum,West Bengal
nadia, 2009,Autumn,15.0,8.0,0.5333333333333333,Sesamum,West Bengal
nadia, 2009,Summer,20565.0,21750.0,1.057622173595915,Sesamum,West Bengal
nadia, 2009,Winter,15.0,6.0,0.4,Sesamum,West Bengal
nadia, 2010,Autumn,20.0,11.0,0.55,Sesamum,West Bengal
nadia, 2010,Summer,20499.0,21814.0,1.064149470705888,Sesamum,West Bengal
nadia, 2010,Winter,10.0,4.0,0.4,Sesamum,West Bengal
nadia, 2011,Summer,23900.0,24889.0,1.041380753138075,Sesamum,West Bengal
nadia, 2011,Winter,6.0,3.0,0.5,Sesamum,West Bengal
nadia, 2012,Summer,29057.0,31876.0,1.097016209519221,Sesamum,West Bengal
nadia, 2013,Summer,29184.0,34637.0,1.186848958333333,Sesamum,West Bengal
nadia, 2014,Summer,24546.0,29591.0,1.205532469648823,Sesamum,West Bengal
nadia, 2015,Summer,25587.0,31535.0,1.232461797006292,Sesamum,West Bengal
nadia, 2016,Summer,26324.0,27059.0,1.02792128855797,Sesamum,West Bengal
nadia, 2017,Summer,29473.0,29407.0,0.9977606623010892,Sesamum,West Bengal
nadia, 2018,Autumn,750.0,450.0,0.6,Sesamum,West Bengal
nadia, 2018,Summer,28866.0,32846.0,1.137878472943948,Sesamum,West Bengal
nadia, 2019,Autumn,130.0,179.0,1.376923076923077,Sesamum,West Bengal
nadia, 2019,Summer,32870.0,20224.0,0.6152722847581381,Sesamum,West Bengal
paschim bardhaman, 2016,Summer,252.0,248.0,0.984126984126984,Sesamum,West Bengal
paschim bardhaman, 2017,Summer,215.0,154.0,0.7162790697674418,Sesamum,West Bengal
paschim bardhaman, 2018,Summer,193.0,166.0,0.8601036269430051,Sesamum,West Bengal
paschim bardhaman, 2019,Summer,316.0,267.0,0.8449367088607594,Sesamum,West Bengal
paschim bardhaman, 2019,Winter,10.0,32.0,3.2,Sesamum,West Bengal
purba bardhaman, 1997,Whole Year,11598.0,6900.0,0.594930160372478,Sesamum,West Bengal
purba bardhaman, 1998,Whole Year,7427.0,7880.0,1.060993671738252,Sesamum,West Bengal
purba bardhaman, 1999,Summer,5163.0,3100.0,0.600426108851443,Sesamum,West Bengal
purba bardhaman, 2000,Whole Year,5199.0,4126.0,0.7936141565685709,Sesamum,West Bengal
purba bardhaman, 2001,Whole Year,5495.0,3723.0,0.6775250227479527,Sesamum,West Bengal
purba bardhaman, 2002,Summer,4501.0,3856.0,0.8566985114419018,Sesamum,West Bengal
purba bardhaman, 2003,Whole Year,11481.0,9722.0,0.8467903492727115,Sesamum,West Bengal
purba bardhaman, 2004,Whole Year,7748.0,6042.0,0.7798141455859576,Sesamum,West Bengal
purba bardhaman, 2005,Whole Year,10859.0,10549.0,0.971452251588544,Sesamum,West Bengal
purba bardhaman, 2006,Whole Year,25459.0,21420.0,0.8413527632664284,Sesamum,West Bengal
purba bardhaman, 2007,Autumn,21.0,12.0,0.5714285714285714,Sesamum,West Bengal
purba bardhaman, 2007,Summer,22793.0,16698.0,0.7325933400605449,Sesamum,West Bengal
purba bardhaman, 2008,Autumn,5.0,3.0,0.6,Sesamum,West Bengal
purba bardhaman, 2008,Summer,20199.0,9726.0,0.4815089855933462,Sesamum,West Bengal
purba bardhaman, 2009,Summer,18552.0,13119.0,0.7071474773609314,Sesamum,West Bengal
purba bardhaman, 2010,Summer,16934.0,13032.0,0.7695760009448447,Sesamum,West Bengal
purba bardhaman, 2011,Summer,13736.0,13024.0,0.9481654047757716,Sesamum,West Bengal
purba bardhaman, 2012,Summer,11877.0,11955.0,1.00656731497853,Sesamum,West Bengal
purba bardhaman, 2013,Summer,15625.0,15064.0,0.964096,Sesamum,West Bengal
purba bardhaman, 2014,Summer,17132.0,15571.0,0.9088839598412328,Sesamum,West Bengal
purba bardhaman, 2015,Summer,18210.0,13886.0,0.7625480505216914,Sesamum,West Bengal
purba bardhaman, 2016,Summer,17355.0,15481.0,0.8920195908959954,Sesamum,West Bengal
purba bardhaman, 2017,Summer,18116.0,16078.0,0.887502759991168,Sesamum,West Bengal
purba bardhaman, 2018,Summer,18441.0,18314.0,0.9931131717368906,Sesamum,West Bengal
purba bardhaman, 2019,Summer,19886.0,10398.0,0.5228804183847934,Sesamum,West Bengal
purulia, 1997,Whole Year,1037.0,473.0,0.4561234329797493,Sesamum,West Bengal
purulia, 1998,Whole Year,958.0,370.0,0.3862212943632568,Sesamum,West Bengal
purulia, 1999,Autumn,121.0,38.0,0.3140495867768595,Sesamum,West Bengal
purulia, 1999,Summer,78.0,50.0,0.6410256410256411,Sesamum,West Bengal
purulia, 1999,Winter,500.0,170.0,0.34,Sesamum,West Bengal
purulia, 2000,Whole Year,498.0,193.0,0.3875502008032128,Sesamum,West Bengal
purulia, 2001,Whole Year,930.0,498.0,0.535483870967742,Sesamum,West Bengal
purulia, 2002,Autumn,252.0,98.0,0.3888888888888889,Sesamum,West Bengal
purulia, 2002,Summer,108.0,84.0,0.7777777777777778,Sesamum,West Bengal
purulia, 2002,Winter,1155.0,758.0,0.6562770562770562,Sesamum,West Bengal
purulia, 2003,Whole Year,743.0,319.0,0.4293405114401077,Sesamum,West Bengal
purulia, 2004,Whole Year,771.0,298.0,0.3865110246433204,Sesamum,West Bengal
purulia, 2005,Whole Year,684.0,268.0,0.391812865497076,Sesamum,West Bengal
purulia, 2006,Whole Year,1253.0,616.0,0.4916201117318436,Sesamum,West Bengal
purulia, 2007,Autumn,274.0,149.0,0.5437956204379562,Sesamum,West Bengal
purulia, 2007,Summer,103.0,28.0,0.2718446601941747,Sesamum,West Bengal
purulia, 2007,Winter,233.0,93.0,0.3991416309012876,Sesamum,West Bengal
purulia, 2008,Autumn,291.0,158.0,0.5429553264604811,Sesamum,West Bengal
purulia, 2008,Summer,165.0,95.0,0.5757575757575758,Sesamum,West Bengal
purulia, 2008,Winter,261.0,105.0,0.4022988505747127,Sesamum,West Bengal
purulia, 2009,Autumn,228.0,114.0,0.5,Sesamum,West Bengal
purulia, 2009,Summer,15.0,11.0,0.7333333333333333,Sesamum,West Bengal
purulia, 2009,Winter,238.0,87.0,0.3655462184873949,Sesamum,West Bengal
purulia, 2010,Autumn,264.0,140.0,0.5303030303030303,Sesamum,West Bengal
purulia, 2010,Winter,244.0,95.0,0.389344262295082,Sesamum,West Bengal
purulia, 2011,Autumn,155.0,79.0,0.5096774193548387,Sesamum,West Bengal
purulia, 2011,Summer,64.0,29.0,0.453125,Sesamum,West Bengal
purulia, 2011,Winter,191.0,82.0,0.4293193717277487,Sesamum,West Bengal
purulia, 2012,Autumn,216.0,111.0,0.5138888888888888,Sesamum,West Bengal
purulia, 2012,Summer,51.0,28.0,0.5490196078431373,Sesamum,West Bengal
purulia, 2012,Winter,224.0,88.0,0.3928571428571428,Sesamum,West Bengal
purulia, 2013,Autumn,140.0,76.0,0.5428571428571428,Sesamum,West Bengal
purulia, 2013,Summer,697.0,356.0,0.5107604017216643,Sesamum,West Bengal
purulia, 2013,Winter,208.0,101.0,0.4855769230769231,Sesamum,West Bengal
purulia, 2014,Autumn,170.0,87.0,0.5117647058823529,Sesamum,West Bengal
purulia, 2014,Summer,627.0,463.0,0.7384370015948963,Sesamum,West Bengal
purulia, 2014,Winter,175.0,88.0,0.5028571428571429,Sesamum,West Bengal
purulia, 2015,Autumn,344.0,336.0,0.9767441860465116,Sesamum,West Bengal
purulia, 2015,Summer,697.0,354.0,0.5078909612625538,Sesamum,West Bengal
purulia, 2015,Winter,238.0,110.0,0.4621848739495799,Sesamum,West Bengal
purulia, 2016,Autumn,325.0,320.0,0.9846153846153848,Sesamum,West Bengal
purulia, 2016,Summer,812.0,730.0,0.8990147783251231,Sesamum,West Bengal
purulia, 2016,Winter,231.0,107.0,0.4632034632034632,Sesamum,West Bengal
purulia, 2017,Autumn,231.0,126.0,0.5454545454545454,Sesamum,West Bengal
purulia, 2017,Summer,711.0,655.0,0.9212376933895922,Sesamum,West Bengal
purulia, 2017,Winter,213.0,102.0,0.4788732394366197,Sesamum,West Bengal
purulia, 2018,Autumn,209.0,115.0,0.5502392344497608,Sesamum,West Bengal
purulia, 2018,Summer,519.0,462.0,0.8901734104046243,Sesamum,West Bengal
purulia, 2019,Autumn,202.0,130.0,0.6435643564356436,Sesamum,West Bengal
purulia, 2019,Summer,117.0,106.0,0.905982905982906,Sesamum,West Bengal
bankura, 1997,Whole Year,265.0,104.0,0.3924528301886793,Small millets,West Bengal
bankura, 1998,Kharif,290.0,189.0,0.6517241379310345,Small millets,West Bengal
bankura, 1999,Kharif,580.0,378.0,0.6517241379310345,Small millets,West Bengal
bankura, 2000,Kharif,550.0,317.0,0.5763636363636364,Small millets,West Bengal
bankura, 2001,Kharif,461.0,276.0,0.5986984815618221,Small millets,West Bengal
bankura, 2002,Kharif,364.0,217.0,0.5961538461538461,Small millets,West Bengal
bankura, 2003,Kharif,370.0,278.0,0.7513513513513513,Small millets,West Bengal
bankura, 2004,Kharif,205.0,123.0,0.6,Small millets,West Bengal
bankura, 2005,Kharif,357.0,380.0,1.064425770308123,Small millets,West Bengal
bankura, 2006,Kharif,415.0,444.0,1.069879518072289,Small millets,West Bengal
bankura, 2007,Kharif,425.0,477.0,1.122352941176471,Small millets,West Bengal
bankura, 2008,Kharif,77.0,104.0,1.350649350649351,Small millets,West Bengal
bankura, 2009,Kharif,341.0,409.0,1.19941348973607,Small millets,West Bengal
bankura, 2010,Kharif,59.0,42.0,0.711864406779661,Small millets,West Bengal
bankura, 2011,Kharif,162.0,81.0,0.5,Small millets,West Bengal
bankura, 2012,Autumn,187.0,177.0,0.946524064171123,Small millets,West Bengal
bankura, 2013,Autumn,111.0,62.0,0.5585585585585585,Small millets,West Bengal
bankura, 2014,Autumn,153.0,106.0,0.6928104575163399,Small millets,West Bengal
bankura, 2015,Autumn,150.0,119.0,0.7933333333333333,Small millets,West Bengal
bankura, 2016,Autumn,390.0,211.0,0.541025641025641,Small millets,West Bengal
bankura, 2017,Autumn,360.0,206.0,0.5722222222222222,Small millets,West Bengal
bankura, 2018,Autumn,77.0,43.0,0.5584415584415584,Small millets,West Bengal
bankura, 2019,Autumn,66.0,34.0,0.5151515151515151,Small millets,West Bengal
coochbehar, 1997,Whole Year,1050.0,960.0,0.9142857142857144,Small millets,West Bengal
coochbehar, 1998,Kharif,800.0,560.0,0.7,Small millets,West Bengal
coochbehar, 1998,Rabi,250.0,400.0,1.6,Small millets,West Bengal
coochbehar, 1999,Kharif,730.0,511.0,0.7,Small millets,West Bengal
coochbehar, 1999,Rabi,250.0,400.0,1.6,Small millets,West Bengal
coochbehar, 2000,Kharif,700.0,490.0,0.7,Small millets,West Bengal
coochbehar, 2001,Kharif,800.0,538.0,0.6725,Small millets,West Bengal
coochbehar, 2002,Kharif,650.0,455.0,0.7,Small millets,West Bengal
coochbehar, 2002,Rabi,100.0,60.0,0.6,Small millets,West Bengal
coochbehar, 2003,Kharif,650.0,455.0,0.7,Small millets,West Bengal
coochbehar, 2004,Kharif,655.0,472.0,0.7206106870229008,Small millets,West Bengal
coochbehar, 2005,Kharif,655.0,472.0,0.7206106870229008,Small millets,West Bengal
coochbehar, 2006,Kharif,670.0,503.0,0.7507462686567165,Small millets,West Bengal
coochbehar, 2007,Kharif,680.0,513.0,0.7544117647058823,Small millets,West Bengal
coochbehar, 2008,Kharif,725.0,551.0,0.76,Small millets,West Bengal
coochbehar, 2009,Kharif,695.0,528.0,0.7597122302158273,Small millets,West Bengal
coochbehar, 2010,Kharif,705.0,546.0,0.774468085106383,Small millets,West Bengal
coochbehar, 2011,Kharif,720.0,562.0,0.7805555555555556,Small millets,West Bengal
coochbehar, 2012,Autumn,707.0,545.0,0.7708628005657708,Small millets,West Bengal
coochbehar, 2013,Autumn,712.0,554.0,0.7780898876404494,Small millets,West Bengal
coochbehar, 2014,Autumn,713.0,553.0,0.7755960729312763,Small millets,West Bengal
coochbehar, 2015,Autumn,711.0,551.0,0.7749648382559775,Small millets,West Bengal
coochbehar, 2016,Autumn,713.0,554.0,0.7769985974754559,Small millets,West Bengal
coochbehar, 2017,Autumn,171.0,205.0,1.198830409356725,Small millets,West Bengal
coochbehar, 2018,Autumn,175.0,210.0,1.2,Small millets,West Bengal
coochbehar, 2019,Autumn,150.0,183.0,1.22,Small millets,West Bengal
darjeeling, 1997,Whole Year,500.0,700.0,1.4,Small millets,West Bengal
darjeeling, 1998,Rabi,500.0,700.0,1.4,Small millets,West Bengal
